date,Compensation of employees,Decrease in financial assets,Decrease in liabilities,Decrease in non-financial assets,Dividends,Domestic,Excise duty,Expenditure,Fixed assets,Foreign,From domestic products,From imported products,Goods and services,Grants,Import tax,Income,Income tax,Increase in financial assets,Increase in liabilities,Increase in non-financial assets,Interest,Inventories,Loans,Non-produced assets,Other expenses,Other revenues,Other taxes,Profit tax,Rent,Revenues,Sale of goods and services,Sanctions (fines and penalties),Shares and other equity,Social security,State budget balance,Subsidies,Taxes,Valuables,Value added tax,Voluntary transfers other than grants,interest,is_weekend,is_holiday
2015-03-30,3686046.37,0.0,42350.11,10760150.52,1500.0,0.0,1784611.91,47749569.49,56.0,544732.32,,,3133839.11,17356197.87,499159.52,107713206.49,19172037.27,700000.0,544732.32,2829432.73,0.0,0.0,0.0,10760094.52,16051072.54,764487.79,87045.62,74608810.97,2431.9,119018089.33,177896.78,241520.08,0.0,1189880.06,572596893.53,2947564.57,106761904.83,0.0,10608069.54,0.0,0.0,0,0
2015-03-31,1913650.0,0.0,0.0,81.0,1000.0,0.0,1135621.4,31344540.12,0.0,11075205.33,,,5135706.8,898908.21,316407.16,90654063.0,5936479.07,805944.87,11075205.33,7332879.9,0.0,0.0,0.0,81.0,11208018.0,2759123.83,113605.26,79900026.22,14497.0,101729349.33,129698.34,198532.67,0.0,3378221.38,642981777.74,1162686.02,87403464.11,0.0,0.0,1952355.99,0.0,0,0
2015-04-01,45758.65,0.0,0.0,135.1,0.0,0.0,733519.13,15613347.06,0.0,3438802.16,,,3824835.32,275269.23,300037.94,82850231.17,11783970.46,47515.05,3438802.16,2742534.9,0.0,0.0,0.0,135.1,1032925.97,9527541.03,111505.07,55355249.64,8925272.5,86289168.43,108115.26,288139.92,0.0,7438989.1,713657697.11,242889.07,73285319.91,0.0,5000877.67,0.0,0.0,0,0
2015-04-02,166609.53,0.0,120310.3,542.5,0.0,-28031174.73,853335.19,59736491.89,542.5,47515.05,,,1876784.94,194421.13,307213.67,19397675.84,6411102.06,4000000.0,-27983659.68,3586794.54,3738847.87,0.0,0.0,0.0,31210365.63,647778.38,41005.59,4813891.27,1989.7,-8585441.34,111278.04,104909.45,0.0,14536359.08,645336146.04,346212.19,18709684.14,0.0,6283136.36,0.0,0.0,0,0
2015-04-03,589217.04,20408.76,5337.06,574114.44,0.0,0.0,2815258.89,11990911.78,574114.44,69739.37,,,2367018.23,772408.95,423263.65,34339384.62,13442008.32,0.0,69739.37,2109957.7,0.0,0.0,20408.76,0.0,418095.14,970572.98,195025.05,7549947.69,0.0,35003647.19,319254.62,118125.96,0.0,4864612.96,668348901.45,1629088.17,32603988.17,0.0,8178269.57,0.0,1912.5,0,0
2015-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-04-06,256860.67,0.0,0.0,421.35,0.0,0.0,1944976.8,31091570.96,421.35,816377.05,,,2197809.13,272443.41000000003,520660.81,26318364.4,11309944.62,22788.12,816377.05,1130970.7,0.0,0.0,0.0,0.0,20203666.75,818534.46,90562.55,2856954.6,1451.58,27135162.8,193986.06,172576.45,0.0,5262960.91,664394786.72,1894804.08,25349097.13,0.0,8625997.75,0.0,0.0,0,0
2015-04-07,4501058.48,0.0,1533.83,5828.15,0.0,0.0,673851.43,197857208.62,0.35,889537.63,,,12779702.59,5157409.970000001,434854.61,31436702.7,13512454.74,0.0,889537.63,3393702.25,38680468.79,0.0,0.0,5827.8,1580758.92,900523.73,61359.53,3723116.47,234.0,32332000.99,98564.33,326523.14,0.0,135392254.23,498869767.09,776238.42,26130260.11,0.0,7724248.33,0.0,0.0,0,0
2015-04-08,2664619.62,0.0,26108472.36,0.35,0.0,19978761.59,2119065.42,70853772.38,0.35,1423359.0,,,5894561.2,14181429.46,536470.37,35094949.66,13664306.79,119992.11,21402120.59,3819570.12,2546093.03,0.0,0.0,0.0,1650702.59,848596.26,67176.49,1876789.14,613.3,56497070.6,82010.01,243993.87,0.0,7648294.59,484513095.31,6496809.76,33969580.94,0.0,15703848.82,0.0,0.0,0,0
2015-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2015-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2015-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2015-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2015-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2015-04-14,169695.26,71664.76,12419.27,55.0,0.0,0.0,3935703.76,6325425.98,55.0,1201744.31,,,2107362.16,1255783.63,376556.94,41542074.99,5663335.51,0.0,1201744.31,521239.26,0.0,0.0,71664.76,0.0,2237299.72,2945395.85,120370.51,2432349.13,1542.15,42815539.06,333073.39,584973.13,0.0,145734.39,521003358.39,28150.53,38444420.9,0.0,25915705.05,0.0,152370.22,0,0
2015-04-15,216553.45,2645039.58,600.0,165.0,0.0,0.0,10376948.44,31008309.41,165.0,22.8,,,2884135.46,20234959.0,331595.65,95716235.63,7592373.47,0.0,22.8,972418.77,1977172.9,0.0,2645039.58,0.0,1052642.51,2284610.46,72402.77,4006091.01,768.41,98360871.15,271658.67,373932.46,0.0,3518506.54,588356320.13,223443.78,93359502.17,0.0,70978689.5,0.0,1073683.2,0,0
2015-04-16,26919.45,4830.73,9160.0,63.35,2000.0,14992845.4,750349.16,18254463.85,63.35,16517.11,,,4164569.27,5757571.42,235381.54,33390050.41,5634769.7,0.0,15009362.51,2466319.23,624514.97,0.0,4764.0,0.0,2999311.05,754984.97,49297.06,1940388.82,223.08,48403947.0,59554.41,160765.38,0.0,1948326.6,618507732.9,314059.28,32578778.02,0.0,23968590.74,0.0,2418.0,0,0
2015-04-17,152125.18,0.0,13730.75,248.42,0.0,0.0,2097225.51,32962945.97,165.0,0.0,,,3342962.7,2899636.82,298085.43,23820762.02,4993757.6,1900000.0,0.0,1096611.66,0.0,0.0,0.0,83.42,369803.35,712151.0,107923.46,952791.22,2460.65,23821010.44,123479.8,215015.09,0.0,23012982.34,609367875.76,529058.99,22754645.2,0.0,14304728.98,0.0,0.0,0,0
2015-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-04-20,13163103.11,1382.42,46271.09,574.2,0.0,0.0,3466331.75,53469868.37,1.7,9790.63,,,4745667.88,29548460.23,841645.49,27094776.91,9274246.12,0.0,9790.63,2015784.87,0.0,0.0,283.35,572.5,278320.07,1892256.29,99003.54,669334.13,11700.0,27106524.16,158260.19,536905.24,0.0,2383904.45,583004682.95,1544518.55,24946358.74,0.0,10595672.71,0.0,500522.41,0,0
2015-04-21,7423780.08,0.0,0.0,2015.65,0.0,0.0,2194652.23,23530692.04,1971.9,284130.56,,,3213210.89,6056240.0,241310.17,19204530.79,6148859.87,0.0,284130.56,1315919.37,0.0,0.0,0.0,43.75,2468242.93,961883.07,86222.62,1814113.04,0.0,19490677.0,246788.6,226219.96,0.0,2805642.94,578964745.91,758295.83,17732007.72,0.0,7246849.79,0.0,0.0,0,0
2015-04-22,10655258.76,0.0,0.0,315.7,21547.0,0.0,3006462.98,27567352.57,110.7,196784.13,,,3522669.18,9620520.649999999,223734.62,18521239.88,8463623.29,0.0,196784.13,525762.39,0.0,0.0,0.0,205.0,612031.44,938583.1,34444.79,-477102.77,18540.0,18718339.71,354219.62,140985.66,0.0,2163438.87,570116093.05,641229.64,17409098.42,0.0,6157870.51,3000.0,0.0,0,0
2015-04-23,43249445.17,0.0,237.42,2784.7,0.0,0.0,4183519.43,57734837.96,2755.2,19570.93,,,3380057.48,2010124.0999999999,153113.26,27996011.87,14480431.27,210030.94,19570.93,2456040.06,0.0,0.0,0.0,29.5,651974.63,830062.51,33668.2,527327.46,0.0,28018367.5,84464.31,305239.16,0.0,5768865.15,540399642.59,721285.23,26452727.14,0.0,7074667.52,0.0,0.0,0,0
2015-04-24,22662126.05,0.0,100945.86,1.48,20000.0,0.0,1327614.5,38043671.67,1.48,322177.7,,,5239688.65,577891.99,284590.81,23811600.32,14939360.06,5360371.72,322177.7,466031.11,0.0,0.0,0.0,0.0,617114.44,761753.85,98131.49,665976.49,1123.2,24133779.5,106975.8,231229.52,0.0,2812194.27,526489798.42,464830.77,22792323.28,0.0,5476529.93,0.0,0.0,0,0
2015-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-04-27,3480260.21,0.0,2146445.95,0.7,0.0,0.0,1911173.39,32580768.59,0.7,25267915.08,,,3612846.54,14681469.68,326995.26,25954567.61,10736111.44,13705.7,25267915.08,484493.9,2761109.37,0.0,0.0,0.0,747548.67,3023285.89,148188.55,1032818.6,1817103.83,51222483.39,167206.65,630995.73,0.0,3901259.63,545131542.22,898798.42,22784112.24,0.0,8628825.0,0.0,0.0,0,0
2015-04-28,1320010.7,0.0,17958.99,2962319.63,0.0,0.0,1464273.87,23116501.55,1.0,332729.49,,,4742921.93,1338317.99,267911.56,11251134.51,0.0,65166.8,332729.49,127963.89,380000.0,0.0,0.0,2962318.63,1442112.9,807650.65,39348.02,870977.66,0.0,14546183.63,133746.89,192663.47,0.0,12735884.04,536561336.3,1493265.46,9896382.71,0.0,7253871.6,0.0,0.0,0,0
2015-04-29,1056350.89,0.0,1490.05,5588263.52,0.0,0.0,1138948.6,13049717.4,1.0,18250.03,,,3139915.59,642178.51,245739.74,8714807.18,0.0,0.0,18250.03,2803276.34,0.0,0.0,0.0,5588262.52,1995103.53,802634.45,29810.41,501067.27,1073.33,14320960.73,80993.18,312395.63,0.0,2794456.59,537833039.63,879621.41,7649497.22,0.0,5733795.2,0.0,0.0,0,0
2015-04-30,4759161.04,10380.0,34304.93,6652258.1,1000.0,18875900.93,4629674.55,27744489.61,0.0,1073850.95,,,2903458.69,1670429.42,201773.31,18102980.74,0.0,0.0,19949751.88,7363782.74,892500.0,0.0,10380.0,6652258.1,6382791.83,1131827.81,57571.42,748931.91,921.67,44715370.72,286203.02,217088.31,0.0,3060521.81,554804277.21,1107070.9,16541621.18,0.0,10903499.99,0.0,1320.97,0,0
2015-05-01,101748.73,31534.86,-11500.32,33.72,0.0,0.0,2413160.56,4449613.57,23.34,3123561.1,,,2089034.5,216576.81999999998,235001.29,21263809.38,7862412.92,0.0,3123561.1,1841082.84,0.0,0.0,31534.86,10.38,171681.55,746321.1,44800.45,507923.97,3.38,24418939.06,156358.78,161027.0,0.0,47988.07,574774562.41,198381.24,20312108.42,0.0,9248809.23,0.0,12175.85,0,0
2015-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-04,20861.35,0.0,0.0,1094.69,0.0,0.0,2068642.73,12633379.37,0.0,2280.02,,,2293769.68,641494.23,462688.84,30800785.91,7987325.44,39917.85,2280.02,845792.41,0.0,0.0,0.0,1094.69,1173544.22,2217401.11,141260.81,9458576.65,0.0,30804160.62,1192343.95,606368.45,0.0,7376038.71,592945669.31,296832.15,28528513.57,0.0,8410019.1,0.0,0.0,0,0
2015-05-05,66129.28,61688.31,182445.58,305.84,0.0,0.0,1839477.71,18631800.82,144.41,214566.71,,,3281365.97,5876042.2,237110.43,19618312.2,7989551.5,0.0,214566.71,1663111.68,0.0,0.0,61688.31,161.43,764135.96,1451174.85,87867.24,2322460.28,1259.18,19894873.06,224548.97,131217.83,0.0,6981878.16,594209173.05,80099.27,17903730.07,0.0,5427262.91,655785.33,6016.4,0,0
2015-05-06,915791.44,0.0,0.0,65465.8,0.0,0.0,1375695.09,44895344.7,0.0,69055.15,,,3030243.59,2894729.04,281474.33,22299500.25,8068808.82,626560.86,69055.15,2302652.46,812547.59,0.0,0.0,65465.8,33500907.76,689302.85,30271.0,1238329.99,0.0,22434021.2,65371.59,167516.99,0.0,788435.75,571748279.72,89194.53,21544479.08,0.0,10534842.13,0.0,0.0,0,0
2015-05-07,39120.78,0.0,9771.09,28.46,0.0,19854296.76,6873556.35,9716468.91,2.0,661519.75,,,2147648.58,219638.47,138645.77,23731342.51,4819913.93,2081.8,20515816.51,330069.9,0.0,0.0,0.0,26.46,3455183.13,563814.23,38214.9,3819910.86,0.0,44247187.48,86583.52,121629.23,0.0,3547418.99,606278998.29,185174.64,22947889.81,0.0,7257888.0,0.0,0.0,0,0
2015-05-08,19568.98,0.0,34174.49,966.17,0.0,0.0,1716647.03,19461877.25,0.0,137991.37,,,8727439.25,3633602.17,278644.54,20081516.23,6211154.02,3846812.61,137991.37,1455048.56,0.0,0.0,0.0,966.17,1604665.59,422518.76,60069.47,3458947.3,157.0,20220473.77,58430.92,82366.54,0.0,699276.76,607038069.53,208499.01,18891787.3,0.0,7163974.78,0.0,0.0,0,0
2015-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2015-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-11,51819.38,0.0,1370.0,-266.58,0.0,0.0,5054563.91,157054624.78,-266.58,92962.6,,,3960562.36,4977614.4,341004.81,25229959.4,4624258.94,10146136.35,92962.6,1137659.77,0.0,0.0,0.0,0.0,1274921.2,1866759.49,75030.66,1576704.9,5531.41,25322655.42,101043.77,331074.7,0.0,135538734.95,475307966.97,23780.77,23305225.51,0.0,11631310.29,1171840.0,0.0,0,0
2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2015-05-13,10506.03,67238.0,8228476.0,10181.79,0.0,0.0,1367117.83,25944949.6,10090.5,117754.79,,,2176405.71,4819849.08,381191.07,34494889.05,5545362.73,0.0,117754.79,3153608.88,4129812.68,0.0,67238.0,91.29,1028708.19,1375981.03,96760.63,12868001.05,0.0,34689543.63,372821.13,617156.58,0.0,2414895.76,484052869.16,41330.35,33060264.94,0.0,12801831.63,112634.0,9239.22,0,0
2015-05-14,3398.26,0.0,138072.72,219297.1,3503.0,14104549.4,5752620.06,11591096.9,218884.41,161997.17,,,4368570.77,613498.85,330947.39,56604745.18,4733622.69,233161.69,14266546.57,3164399.82,0.0,0.0,0.0,412.69,396624.89,619820.81,57692.16,22479990.5,0.0,71090588.85,125941.71,196361.08,0.0,2785942.27,543552502.79,53437.48,55818914.52,0.0,22464041.72,0.0,0.0,0,0
2015-05-15,37115.94,0.0,14796.11,3819.89,0.0,0.0,12932952.68,23362669.82,1.0,943754.13,,,3838653.86,5778236.2,140551.79,134530212.79,10732221.74,523845.4,943754.13,3339264.82,3377172.9,0.0,0.0,3818.89,5896923.52,1565743.46,79028.41,49650225.27,0.0,135477786.81,113288.65,337273.15,0.0,178820.19,655667999.78,533496.08,132808814.13,0.0,59253643.67,33600.0,197045.21,0,0
2015-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-18,43441.42,1002885.13,367200.39,853.44,0.0,0.0,3654797.72,20650016.1,2.4,0.81,,,3177368.64,8003774.88,495629.66,46109050.5,8761553.47,0.0,0.81,1430484.99,38899.51,0.0,1002885.13,851.04,848343.66,844885.13,106380.93,8693371.04,3417.7,47112489.88,93021.28,288650.98,0.0,5932106.83,682130493.56,914905.16,45157655.99,0.0,23442352.43,189580.0,0.0,0,0
2015-05-19,4526.09,122593.0,17877.09,70.35,0.0,0.0,1733719.4,38505368.67,0.35,1264920.99,,,3718465.41,3755691.93,164162.13,22613156.11,4365492.96,0.0,1264920.99,2183834.62,0.0,0.0,122593.0,70.0,1278989.27,1834521.84,82709.91,2179446.68,0.0,24000740.45,305778.36,172604.59,0.0,26038276.71,667626206.7,1705676.48,20580665.34,0.0,12054784.26,821787.5,0.0,0,0
2015-05-20,12443274.17,139667.32,2497487.92,0.0,0.0,0.0,5001475.37,41275146.67,0.0,904383.05,,,5382082.52,10641552.28,223712.59,24028573.55,10198586.68,616304.43,904383.05,2698143.71,339383.03,0.0,139667.32,0.0,4022884.95,610386.56,80880.42,2543084.03,1216.55,25072623.92,74307.9,256688.97,0.0,654556.13,651424543.95,2211906.96,23185757.56,0.0,5137961.47,72250.0,35262.1,0,0
2015-05-21,6706318.79,0.0,39173.55,2247.39,5000.0,-19407435.63,2678845.59,30973375.02,147.39,10392816.94,,,2115374.54,6193875.26,165723.41,17988081.84,6034393.21,0.0,-9014618.69,1350917.96,3610612.03,0.0,0.0,2100.0,2907514.03,478725.39,75984.6,2868758.04,54.92,8975710.54,111407.21,295228.33,0.0,6802632.38,629426926.47,1378176.22,17378136.71,0.0,5554431.86,10000.0,0.0,0,0
2015-05-22,32520944.84,315630.0,4703.73,7453754.48,0.0,0.0,4115384.61,49891877.83,7453715.18,396733.3,,,5003575.03,602490.44,276061.85,32329125.48,14294223.36,56472.88,396733.3,2699846.37,0.0,0.0,315630.0,39.3,2506922.91,719968.17,69277.33,2186811.15,0.0,40495243.26,130803.8,165653.48,0.0,5193152.45,620030586.14,1440567.62,31472358.87,0.0,10530600.57,107760.0,42948.79,0,0
2015-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-25,47055848.05,227730.0,4505.07,0.35,0.0,0.0,3829078.63,61518066.58,0.35,3016825.9,,,5619578.4,5529263.22,312541.47,41384277.84,22777546.62,0.0,3016825.9,858430.98,0.0,0.0,227730.0,0.0,849972.62,769438.63,92750.74,852541.7,10185.0,44628834.09,325136.79,224572.69,0.0,476301.27,603141543.11,1653430.19,40085575.99,0.0,12221116.83,13420.0,0.0,0,0
2015-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2015-05-27,3533011.1,71999.87,6300.0,1251696.5,67200.0,0.0,3956374.92,32805423.61,0.0,129403.49,,,2356038.98,6951384.91,383204.35,37248055.95,9420097.3,13705.7,129403.49,669251.75,350.0,0.0,71999.87,1251696.5,2686080.29,1482796.85,72537.24,1210718.94,618.33,38701155.81,222552.18,513154.92,0.0,16253174.31,609038266.59,810340.18,35291045.49,0.0,20248112.74,261416.93,12651.95,0,0
2015-05-28,1489581.31,0.0,311246.23,13742085.95,0.0,8625973.67,1401159.66,28400221.21,111.0,312584.71,,,3969881.99,14169657.35,246530.76,20502150.44,8233688.2,0.0,8938558.38,3404139.4,70035.63,0.0,0.0,13741974.95,1361778.41,1020497.78,51615.93,817771.02,1597.67,43182794.77,151936.77,444435.89,0.0,2306152.85,623822106.63,1701041.39,19098359.31,0.0,8347593.74,148634.96,0.0,0,0
2015-05-29,5454384.63,946586.15,13913.5,12970.46,0.0,0.0,8286382.55,40017825.68,0.35,4862174.61,,,9360373.74,1013071.59,243475.94,39096142.01,15126893.35,0.0,4862174.61,8346852.07,0.0,0.0,946586.15,12970.11,11689274.98,1579346.08,256685.86,578365.93,329.7,44917873.23,184243.99,168728.16,0.0,4054493.78,628723026.18,702824.98,36899432.34,0.0,12407628.71,650653.83,265007.31,0,0
2015-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-06-01,77683.22,1779303.63,0.0,225.05,0.0,0.0,1201472.72,14681410.05,110.0,3504807.45,,,1676763.79,2228982.79,500768.23,25174738.48,10164642.94,7019619.15,3504807.45,53126.3,0.0,0.0,1779303.63,115.05,3444596.71,1206877.21,106068.59,1527537.32,0.0,30459074.61,82138.88,247952.56,0.0,258302.02,644501331.19,108745.86,23781451.48,0.0,10280961.68,185.51,468036.52,0,0
2015-06-02,135802.24,150765.41,0.0,276892.62,0.0,0.0,1531888.2,49319994.18,276112.99,178954.46,,,2974302.91,3813035.29,164138.19,17279753.18,5998072.96,1219434.76,178954.46,2058552.72,0.0,0.0,150765.41,779.63,31828023.56,720445.84,35072.52,2347805.68,6000.0,17886365.67,259071.07,324116.79,0.0,7063453.7,613067842.68,326209.29,16460487.05,0.0,6383509.5,0.0,7740.07,0,0
2015-06-03,73440.73,0.0,6717.62,-3429.51,0.0,0.0,2809821.73,10312552.5,0.0,79481.46,,,1994799.82,1481541.49,251780.34,19037953.58,5000982.17,0.0,79481.46,940962.11,0.0,0.0,0.0,-3429.51,1089996.91,835291.02,30795.86,346087.26,1430.0,19114005.53,49589.04,254665.06,0.0,4461212.63,621869410.41,401800.59,18064743.16,0.0,9625275.8,317050.0,0.0,0,0
2015-06-04,802670.1,0.0,48145.76,1107.58,0.0,19684351.31,2327609.79,9658357.04,0.35,41722.44,,,4173449.06,527151.43,227629.25,20056142.05,5371496.04,43817.48,19726073.75,269281.5,0.0,0.0,0.0,1107.23,333947.5,532802.03,51426.62,645082.62,227.5,39783323.38,74554.37,93294.7,0.0,2589614.94,651994376.75,903372.7,19490246.59,0.0,10867002.27,15548.71,0.0,0,0
2015-06-05,74303.19,0.0,52901.45,172.85,0.0,0.0,1130999.86,8906714.85,0.0,131043.8,,,1764183.36,1110348.75,282037.15,19014136.8,7713519.56,1454068.64,131043.8,148651.65,0.0,0.0,0.0,172.85,1085201.38,587034.04,112400.45,1040093.27,349.0,19145353.45,102369.11,274121.61,0.0,3228910.88,662233522.07,39008.3,18376240.01,0.0,8094462.07,0.0,0.0,0,0
2015-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-06-08,72587.39,116619.09,0.0,0.0,0.0,0.0,2279344.72,5159869.67,0.0,11691.37,,,1794992.7,275180.74,358190.14,24207229.96,8588062.64,532953.86,11691.37,744779.63,0.0,0.0,116619.09,0.0,249097.38,884076.25,173808.69,936032.36,0.0,24335540.42,171826.34,254229.94,0.0,75395.02,681409247.42,1478539.64,23259497.02,0.0,10923458.47,0.0,35374.45,0,0
2015-06-09,10853.75,0.0,0.0,0.0,4000.0,0.0,479788.77,14800586.1,0.0,27927.0,,,3152169.28,5423397.54,197662.92,13515982.05,3927444.53,2500000.0,27927.0,1585904.74,0.0,0.0,0.0,0.0,1385489.99,630786.16,41731.63,671782.89,0.0,13543909.05,80044.85,131791.34,0.0,466443.27,680152570.37,359355.07,12802168.35,0.0,7483757.61,64500.0,0.0,0,0
2015-06-10,34142.89,0.0,5068.08,3164.71,0.0,0.0,3453245.61,164749755.69,3099.37,1421430.19,,,10664012.44,1327556.1,167624.16,20922039.49,4819664.5,11239369.8,1421430.19,1964315.56,0.0,0.0,0.0,65.34,689303.07,1171408.29,64043.3,831708.95,0.0,22346519.79,69330.13,413442.0,0.0,138635080.7,537749838.47,274043.15,19667495.1,0.0,10330958.58,0.0,0.0,0,0
2015-06-11,8124.75,62596.0,16559720.03,-24232.68,77.0,18495131.08,3033109.01,34775774.41,-24357.06,4966937.91,,,2452667.57,3486669.69,386782.53,20738135.55,4465216.79,719626.87,23462068.99,3532146.76,5818017.51,0.0,62596.0,124.38,808723.34,842134.45,51811.68,751631.14,0.0,44238567.86,72304.88,259430.08,0.0,374262.45,547213448.58,618299.81,20293516.73,0.0,11604965.58,0.0,113820.62,0,0
2015-06-12,139660.42,5795.0,37919.95,133.76,0.0,0.0,5142767.54,16342255.33,0.0,1398281.12,,,4694522.56,1556078.96,240411.53,32012269.5,4055927.63,3096950.75,1398281.12,1752761.0,0.0,0.0,5795.0,133.76,711619.51,926372.71,36565.53,692702.39,0.0,33416479.38,309987.08,173862.68,0.0,3718958.13,564287883.13,857305.01,30862375.83,0.0,20686083.21,126781.0,2212.4,0,0
2015-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,,,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-06-15,1971.25,6291000.0,10000000.0,594.77,10778.57,0.0,12282485.9,23796886.05,25.49,3662088.76,,,1912445.5,147281.8,467752.88,89738493.29,8830940.62,120948.78,3662088.76,372405.77,5819047.9,0.0,6291000.0,569.28,1020697.82,4628391.86,118663.97,1669752.6,1607.25,99692176.82,39233.92,307207.43,0.0,4359361.03,630183343.93,190008.0,84962819.63,0.0,61556990.96,-390.4,3946187.03,0,0
2015-06-16,71573.9,28498.0,0.0,7.28,0.0,0.0,5880512.67,23473128.77,0.0,101540.31,,,4182538.12,15044106.06,316462.4,47964953.49,6414566.36,1368.72,101540.31,946323.09,0.0,0.0,28498.0,7.28,3967391.7,498234.02,69524.98,2522943.99,1064.58,48094999.08,324165.33,98609.98,0.0,257879.87,654805414.24,315276.37,46153390.41,0.0,30949005.01,6500.0,8073.0,0,0
2015-06-17,311399.93,0.0,0.0,43.75,0.0,0.0,5216636.95,13310545.27,0.0,575447.33,,,2512123.97,5460392.59,209047.97,21752084.07,2389505.93,167618.6,575447.33,1774610.57,0.0,0.0,0.0,43.75,1193248.11,1178744.91,28464.51,1324424.45,910.65,22327575.15,179513.85,536048.75,0.0,2033387.36,663822971.63,261097.73,20170005.57,0.0,11000650.76,55782.5,0.0,0,0
2015-06-18,10456.33,598458.56,906918.05,56.24,0.0,9342235.19,2598780.8,18071421.09,0.0,943079.79,,,2189164.45,946947.98,266484.89,19645232.79,4246420.18,0.0,10285314.98,767518.08,29747.43,0.0,598458.56,56.24,1407604.04,890276.71,114010.1,789059.58,8381.57,30529062.57,90223.28,237138.0,0.0,11168525.7,676280700.61,1110002.01,18289493.1,0.0,10274560.45,31360.0,169526.79,0,0
2015-06-19,6585832.33,732.71,0.0,0.0,0.0,0.0,3798878.2,19104790.06,0.0,1580.04,,,2033185.61,6282349.86,339011.16,22996546.47,4854323.2,73120.09,1580.04,1629543.71,0.0,0.0,0.0,0.0,1011306.86,787739.84,103033.73,1191768.37,719.55,22998859.22,299464.55,188595.07,0.0,346957.76,680177044.12,1284563.13,22066737.34,0.0,11779722.68,132438.0,60.7,0,0
2015-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2015-06-22,24091289.12,5398.26,106839.33,31.45,0.0,0.0,2764414.77,44078440.99,0.0,607822.42,,,3638295.13,8861352.18,363428.72,26806008.88,8166495.47,70000.0,607822.42,1491403.15,0.0,0.0,5398.26,31.45,1350427.29,1611459.62,93341.29,1011296.89,273.0,27419261.01,97503.6,196616.14,0.0,2526087.08,663518442.28,2234077.9,24903219.07,0.0,12504241.93,1024651.96,35351.24,0,0
