date,Revenues,Income,Taxes,Income tax,Profit tax,Value added tax,Excise duty,Import tax,Other taxes,Grants,Other revenues,interest,Dividends,Rent,Sale of goods and services,Sanctions (fines and penalties),Voluntary transfers other than grants,Decrease in non-financial assets,Fixed assets,Inventories,Valuables,Non-produced assets,Decrease in financial assets,Loans,Shares and other equity,Increase in liabilities,Domestic,Foreign,Expenditure,Compensation of employees,Goods and services,Interest,Subsidies,Social security,Other expenses,Increase in non-financial assets,Increase in financial assets,Decrease in liabilities,State budget balance,From domestic products,From imported products,is_weekend,is_holiday
2015-03-11,16849757.43,16496830.12,15499338.44,3473104.37,789672.06,9491899.5,1379536.65,332085.75,32839.71,2227179.91,795555.42,9620.0,0.0,-9774.0,343798.5,233275.35,0.0,1.0,1.0,0.0,0.0,0.0,66856.0,66856.0,0.0,286070.31,0.0,286070.31,25789224.86,5266.14,3624251.4,5691737.23,294114.65,972326.54,1105548.51,911839.44,2081.8,11156815.5,368971226.82,0.0,0.0,0,0
2015-03-12,47822801.69,21883615.81,19001721.46,3163374.18,1107486.25,12093935.71,2308283.39,273743.01,54898.92,2884218.46,2855329.59,0.0,0.0,104082.86,211225.61,220487.16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25939184.88,25001512.51,937672.37,10203623.95,302010.3,1928222.94,0.0,720439.42,3952621.57,283699.18,152913.2,0.0,6063.64,406590809.21,0.0,0.0,0,0
2015-03-13,44515854.47,41550774.59,38436661.5,5451524.06,796464.26,29005826.7,2851389.01,252349.19,79108.28,381183.84,3039404.71,1623098.02,0.0,25342.0,57469.39,324681.76,0.0,-2987.04,2.0,0.0,0.0,-2989.04,2706648.73,2706648.73,0.0,261418.19,0.0,261418.19,20712334.71,1986.39,2074118.86,1937500.0,1012442.31,1317491.82,1466387.11,3434630.7,8271125.29,890176.77,430394553.97,0.0,0.0,0,0
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430394553.97,0.0,0.0,1,0
2015-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430394553.97,0.0,0.0,1,0
2015-03-16,86069675.66,85978623.46,84396405.82,7383898.01,1634404.01,63268637.2,11566853.17,384902.74,157138.1,2771729.92,1565248.72,0.52,0.0,1064.58,251550.85,350577.6,0.0,226.5,111.0,0.0,0.0,115.5,0.0,0.0,0.0,90825.7,0.0,90825.7,35470766.17,20882.87,4452367.94,5994230.0,676653.54,2030502.79,14076577.84,452602.53,0.0,5012187.66,480995023.06,0.0,0.0,0,0
2015-03-17,32784054.46,32732914.5,31664220.33,5355525.86,2832774.79,19154652.57,3940071.98,253941.25,126636.99,3445636.77,1017373.43,0.0,6000.0,52.0,76812.61,399681.32,0.0,47619.96,47619.96,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,0.0,3520.0,10789511.55,204303.83,2857760.63,0.0,273542.51,2453091.68,387147.84,1204720.61,13705.7,922.72,502989904.96,0.0,0.0,0,0
2015-03-18,16170043.86,16045691.64,15272906.77,4194888.91,1397382.12,8754268.22,753019.8,122172.49,50360.36,7963762.71,712031.87,0.0,0.0,450.62,102122.29,270873.79,0.0,32.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,124320.22,0.0,124320.22,41199576.62,351.9,1724600.7,0.0,334305.5,26483767.82,4577197.07,109369.64,0.0,66974.28,477960372.2,0.0,0.0,0,0
2015-03-19,34868075.12,20040616.5,19375439.33,4649878.13,2626354.96,9771308.08,2054094.9,186123.5,87679.76,19920496.41,465811.56,813.38,0.0,0.0,90155.48,283767.7,0.0,233.74,138.19,0.0,0.0,95.55,4900.0,4900.0,0.0,14822324.88,14695579.2,126745.68,27611580.33,31746.41,3265943.03,0.0,937913.96,1697352.2,1092418.06,864125.19,0.0,950.68,485216875.99,0.0,0.0,0,0
2015-03-20,106109086.63,105564344.34,104524304.96,10084490.59,82648092.77,9574490.55,1869827.64,297827.21,47651.08,8603317.75,903158.63,17843.83,0.0,1365.16,623464.59,171673.22,0.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,544671.29,0.0,544671.29,36048900.52,16752145.4,5037363.1,0.0,1803153.85,1563983.03,1071645.43,268345.03,1054855.06,30972.62,555280243.63,0.0,0.0,0,0
2015-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555280243.63,0.0,0.0,1,0
2015-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555280243.63,0.0,0.0,1,0
2015-03-23,30461829.17,29267036.17,28428262.54,10330154.83,1794770.39,11364426.81,3941635.86,480448.38,516826.27,10451628.45,690681.18,1444.54,0.0,0.0,270197.16,286803.8,0.0,116758.1,116489.0,0.0,0.0,269.1,0.0,0.0,0.0,1078034.9,0.0,1078034.9,76753072.24,16625232.46,2323467.02,0.0,821443.34,2536455.32,474728.57,208137.09,6206008.69,37254063.75,508989160.56,0.0,0.0,0,0
2015-03-24,40633368.56,36113153.4,35230907.78,11926233.8,3699098.85,12965198.84,6341152.53,251640.86,47582.9,1438065.56,792426.26,0.0,0.0,0.0,138791.91,193324.67,0.0,1251807.0,1.0,0.0,0.0,1251806.0,0.0,0.0,0.0,3268408.16,0.0,3268408.16,35259496.5,22517248.95,3018136.43,0.0,810689.33,4821668.45,494890.22,2236536.5,11670.2,410.22,514363049.62,0.0,0.0,0,0
2015-03-25,54268059.16,36388179.59,33557070.54,23236298.77,4215250.62,4515764.68,1210996.41,261648.17,116736.89,9180711.09,872930.05,32.98,0.0,104.05,372785.45,164686.33,0.0,17737197.22,16997053.9,0.0,0.0,740143.32,0.0,0.0,0.0,142682.35,0.0,142682.35,85814735.37,43961224.78,6046552.21,999187.04,4362756.43,3020710.52,581778.82,1243375.94,8919450.51,9457167.03,482816373.42,0.0,0.0,0,0
2015-03-26,32374245.59,28844939.21,27821341.28,8851614.7,11198447.49,6717470.51,733100.59,279868.7,40331.29,2449522.2,803302.73,0.0,0.0,27837.14,95658.21,233847.97,0.0,3043642.51,79529.88,0.0,0.0,2964112.63,0.0,0.0,0.0,485663.87,0.0,485663.87,29483129.14,1818836.67,9448486.67,0.0,1484740.78,10182243.04,2043841.29,1219239.94,1048802.12,7711.63,485707489.87,0.0,0.0,0,0
2015-03-27,33906784.88,32697177.56,31418292.01,11870613.66,11253002.44,5640971.4,1516618.79,280335.65,856269.07,558418.21,793824.93,0.0,5.0,2801.03,203421.73,165317.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210118.82,0.0,1210118.82,18286486.74,3687792.35,3879604.07,0.0,1287641.36,2585040.31,2176885.51,4541286.33,0.0,54879.22,501328373.69,0.0,0.0,0,0
2015-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501328373.69,0.0,0.0,1,0
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501328373.69,0.0,0.0,1,0
2015-03-30,119018089.33,107713206.49,106761904.83,19172037.27,74608810.97,10608069.54,1784611.91,499159.52,87045.62,17356197.87,764487.79,0.0,1500.0,2431.9,177896.78,241520.08,0.0,10760150.52,56.0,0.0,0.0,10760094.52,0.0,0.0,0.0,544732.32,0.0,544732.32,47749569.49,3686046.37,3133839.11,0.0,2947564.57,1189880.06,16051072.54,2829432.73,700000.0,42350.11,572596893.53,0.0,0.0,0,0
2015-03-31,101729349.33,90654063.0,87403464.11,5936479.07,79900026.22,0.0,1135621.4,316407.16,113605.26,898908.21,2759123.83,0.0,1000.0,14497.0,129698.34,198532.67,1952355.99,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,11075205.33,0.0,11075205.33,31344540.12,1913650.0,5135706.8,0.0,1162686.02,3378221.38,11208018.0,7332879.9,805944.87,0.0,642981777.74,0.0,0.0,0,0
2015-04-01,86289168.43,82850231.17,73285319.91,11783970.46,55355249.64,5000877.67,733519.13,300037.94,111505.07,275269.23,9527541.03,0.0,0.0,8925272.5,108115.26,288139.92,0.0,135.1,0.0,0.0,0.0,135.1,0.0,0.0,0.0,3438802.16,0.0,3438802.16,15613347.06,45758.65,3824835.32,0.0,242889.07,7438989.1,1032925.97,2742534.9,47515.05,0.0,713657697.11,0.0,0.0,0,0
2015-04-02,-8585441.34,19397675.84,18709684.14,6411102.06,4813891.27,6283136.36,853335.19,307213.67,41005.59,194421.13,647778.38,0.0,0.0,1989.7,111278.04,104909.45,0.0,542.5,542.5,0.0,0.0,0.0,0.0,0.0,0.0,-27983659.68,-28031174.73,47515.05,59736491.89,166609.53,1876784.94,3738847.87,346212.19,14536359.08,31210365.63,3586794.54,4000000.0,120310.3,645336146.04,0.0,0.0,0,0
2015-04-03,35003647.19,34339384.62,32603988.17,13442008.32,7549947.69,8178269.57,2815258.89,423263.65,195025.05,772408.95,970572.98,1912.5,0.0,0.0,319254.62,118125.96,0.0,574114.44,574114.44,0.0,0.0,0.0,20408.76,20408.76,0.0,69739.37,0.0,69739.37,11990911.78,589217.04,2367018.23,0.0,1629088.17,4864612.96,418095.14,2109957.7,0.0,5337.06,668348901.45,0.0,0.0,0,0
2015-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668348901.45,0.0,0.0,1,0
2015-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668348901.45,0.0,0.0,1,0
2015-04-06,27135162.8,26318364.4,25349097.13,11309944.62,2856954.6,8625997.75,1944976.8,520660.81,90562.55,272443.41000000003,818534.46,0.0,0.0,1451.58,193986.06,172576.45,0.0,421.35,421.35,0.0,0.0,0.0,0.0,0.0,0.0,816377.05,0.0,816377.05,31091570.96,256860.67,2197809.13,0.0,1894804.08,5262960.91,20203666.75,1130970.7,22788.12,0.0,664394786.72,0.0,0.0,0,0
2015-04-07,32332000.99,31436702.7,26130260.11,13512454.74,3723116.47,7724248.33,673851.43,434854.61,61359.53,5157409.970000001,900523.73,0.0,0.0,234.0,98564.33,326523.14,0.0,5828.15,0.35,0.0,0.0,5827.8,0.0,0.0,0.0,889537.63,0.0,889537.63,197857208.62,4501058.48,12779702.59,38680468.79,776238.42,135392254.23,1580758.92,3393702.25,0.0,1533.83,498869767.09,0.0,0.0,0,0
2015-04-08,56497070.6,35094949.66,33969580.94,13664306.79,1876789.14,15703848.82,2119065.42,536470.37,67176.49,14181429.46,848596.26,0.0,0.0,613.3,82010.01,243993.87,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,21402120.59,19978761.59,1423359.0,70853772.38,2664619.62,5894561.2,2546093.03,6496809.76,7648294.59,1650702.59,3819570.12,119992.11,26108472.36,484513095.31,0.0,0.0,0,0
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484513095.31,0.0,0.0,0,1
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484513095.31,0.0,0.0,0,1
2015-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484513095.31,0.0,0.0,1,1
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484513095.31,0.0,0.0,1,1
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484513095.31,0.0,0.0,0,1
2015-04-14,42815539.06,41542074.99,38444420.9,5663335.51,2432349.13,25915705.05,3935703.76,376556.94,120370.51,1255783.63,2945395.85,152370.22,0.0,1542.15,333073.39,584973.13,0.0,55.0,55.0,0.0,0.0,0.0,71664.76,71664.76,0.0,1201744.31,0.0,1201744.31,6325425.98,169695.26,2107362.16,0.0,28150.53,145734.39,2237299.72,521239.26,0.0,12419.27,521003358.39,0.0,0.0,0,0
2015-04-15,98360871.15,95716235.63,93359502.17,7592373.47,4006091.01,70978689.5,10376948.44,331595.65,72402.77,20234959.0,2284610.46,1073683.2,0.0,768.41,271658.67,373932.46,0.0,165.0,165.0,0.0,0.0,0.0,2645039.58,2645039.58,0.0,22.8,0.0,22.8,31008309.41,216553.45,2884135.46,1977172.9,223443.78,3518506.54,1052642.51,972418.77,0.0,600.0,588356320.13,0.0,0.0,0,0
2015-04-16,48403947.0,33390050.41,32578778.02,5634769.7,1940388.82,23968590.74,750349.16,235381.54,49297.06,5757571.42,754984.97,2418.0,2000.0,223.08,59554.41,160765.38,0.0,63.35,63.35,0.0,0.0,0.0,4830.73,4764.0,0.0,15009362.51,14992845.4,16517.11,18254463.85,26919.45,4164569.27,624514.97,314059.28,1948326.6,2999311.05,2466319.23,0.0,9160.0,618507732.9,0.0,0.0,0,0
2015-04-17,23821010.44,23820762.02,22754645.2,4993757.6,952791.22,14304728.98,2097225.51,298085.43,107923.46,2899636.82,712151.0,0.0,0.0,2460.65,123479.8,215015.09,0.0,248.42,165.0,0.0,0.0,83.42,0.0,0.0,0.0,0.0,0.0,0.0,32962945.97,152125.18,3342962.7,0.0,529058.99,23012982.34,369803.35,1096611.66,1900000.0,13730.75,609367875.76,0.0,0.0,0,0
2015-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609367875.76,0.0,0.0,1,0
2015-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609367875.76,0.0,0.0,1,0
2015-04-20,27106524.16,27094776.91,24946358.74,9274246.12,669334.13,10595672.71,3466331.75,841645.49,99003.54,29548460.23,1892256.29,500522.41,0.0,11700.0,158260.19,536905.24,0.0,574.2,1.7,0.0,0.0,572.5,1382.42,283.35,0.0,9790.63,0.0,9790.63,53469868.37,13163103.11,4745667.88,0.0,1544518.55,2383904.45,278320.07,2015784.87,0.0,46271.09,583004682.95,0.0,0.0,0,0
2015-04-21,19490677.0,19204530.79,17732007.72,6148859.87,1814113.04,7246849.79,2194652.23,241310.17,86222.62,6056240.0,961883.07,0.0,0.0,0.0,246788.6,226219.96,0.0,2015.65,1971.9,0.0,0.0,43.75,0.0,0.0,0.0,284130.56,0.0,284130.56,23530692.04,7423780.08,3213210.89,0.0,758295.83,2805642.94,2468242.93,1315919.37,0.0,0.0,578964745.91,0.0,0.0,0,0
2015-04-22,18718339.71,18521239.88,17409098.42,8463623.29,-477102.77,6157870.51,3006462.98,223734.62,34444.79,9620520.649999999,938583.1,0.0,21547.0,18540.0,354219.62,140985.66,3000.0,315.7,110.7,0.0,0.0,205.0,0.0,0.0,0.0,196784.13,0.0,196784.13,27567352.57,10655258.76,3522669.18,0.0,641229.64,2163438.87,612031.44,525762.39,0.0,0.0,570116093.05,0.0,0.0,0,0
2015-04-23,28018367.5,27996011.87,26452727.14,14480431.27,527327.46,7074667.52,4183519.43,153113.26,33668.2,2010124.0999999999,830062.51,0.0,0.0,0.0,84464.31,305239.16,0.0,2784.7,2755.2,0.0,0.0,29.5,0.0,0.0,0.0,19570.93,0.0,19570.93,57734837.96,43249445.17,3380057.48,0.0,721285.23,5768865.15,651974.63,2456040.06,210030.94,237.42,540399642.59,0.0,0.0,0,0
2015-04-24,24133779.5,23811600.32,22792323.28,14939360.06,665976.49,5476529.93,1327614.5,284590.81,98131.49,577891.99,761753.85,0.0,20000.0,1123.2,106975.8,231229.52,0.0,1.48,1.48,0.0,0.0,0.0,0.0,0.0,0.0,322177.7,0.0,322177.7,38043671.67,22662126.05,5239688.65,0.0,464830.77,2812194.27,617114.44,466031.11,5360371.72,100945.86,526489798.42,0.0,0.0,0,0
2015-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526489798.42,0.0,0.0,1,0
2015-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526489798.42,0.0,0.0,1,0
2015-04-27,51222483.39,25954567.61,22784112.24,10736111.44,1032818.6,8628825.0,1911173.39,326995.26,148188.55,14681469.68,3023285.89,0.0,0.0,1817103.83,167206.65,630995.73,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,25267915.08,0.0,25267915.08,32580768.59,3480260.21,3612846.54,2761109.37,898798.42,3901259.63,747548.67,484493.9,13705.7,2146445.95,545131542.22,0.0,0.0,0,0
2015-04-28,14546183.63,11251134.51,9896382.71,0.0,870977.66,7253871.6,1464273.87,267911.56,39348.02,1338317.99,807650.65,0.0,0.0,0.0,133746.89,192663.47,0.0,2962319.63,1.0,0.0,0.0,2962318.63,0.0,0.0,0.0,332729.49,0.0,332729.49,23116501.55,1320010.7,4742921.93,380000.0,1493265.46,12735884.04,1442112.9,127963.89,65166.8,17958.99,536561336.3,0.0,0.0,0,0
2015-04-29,14320960.73,8714807.18,7649497.22,0.0,501067.27,5733795.2,1138948.6,245739.74,29810.41,642178.51,802634.45,0.0,0.0,1073.33,80993.18,312395.63,0.0,5588263.52,1.0,0.0,0.0,5588262.52,0.0,0.0,0.0,18250.03,0.0,18250.03,13049717.4,1056350.89,3139915.59,0.0,879621.41,2794456.59,1995103.53,2803276.34,0.0,1490.05,537833039.63,0.0,0.0,0,0
2015-04-30,44715370.72,18102980.74,16541621.18,0.0,748931.91,10903499.99,4629674.55,201773.31,57571.42,1670429.42,1131827.81,1320.97,1000.0,921.67,286203.02,217088.31,0.0,6652258.1,0.0,0.0,0.0,6652258.1,10380.0,10380.0,0.0,19949751.88,18875900.93,1073850.95,27744489.61,4759161.04,2903458.69,892500.0,1107070.9,3060521.81,6382791.83,7363782.74,0.0,34304.93,554804277.21,0.0,0.0,0,0
2015-05-01,24418939.06,21263809.38,20312108.42,7862412.92,507923.97,9248809.23,2413160.56,235001.29,44800.45,216576.81999999998,746321.1,12175.85,0.0,3.38,156358.78,161027.0,0.0,33.72,23.34,0.0,0.0,10.38,31534.86,31534.86,0.0,3123561.1,0.0,3123561.1,4449613.57,101748.73,2089034.5,0.0,198381.24,47988.07,171681.55,1841082.84,0.0,-11500.32,574774562.41,0.0,0.0,0,0
2015-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574774562.41,0.0,0.0,1,0
2015-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574774562.41,0.0,0.0,1,0
2015-05-04,30804160.62,30800785.91,28528513.57,7987325.44,9458576.65,8410019.1,2068642.73,462688.84,141260.81,641494.23,2217401.11,0.0,0.0,0.0,1192343.95,606368.45,0.0,1094.69,0.0,0.0,0.0,1094.69,0.0,0.0,0.0,2280.02,0.0,2280.02,12633379.37,20861.35,2293769.68,0.0,296832.15,7376038.71,1173544.22,845792.41,39917.85,0.0,592945669.31,0.0,0.0,0,0
2015-05-05,19894873.06,19618312.2,17903730.07,7989551.5,2322460.28,5427262.91,1839477.71,237110.43,87867.24,5876042.2,1451174.85,6016.4,0.0,1259.18,224548.97,131217.83,655785.33,305.84,144.41,0.0,0.0,161.43,61688.31,61688.31,0.0,214566.71,0.0,214566.71,18631800.82,66129.28,3281365.97,0.0,80099.27,6981878.16,764135.96,1663111.68,0.0,182445.58,594209173.05,0.0,0.0,0,0
2015-05-06,22434021.2,22299500.25,21544479.08,8068808.82,1238329.99,10534842.13,1375695.09,281474.33,30271.0,2894729.04,689302.85,0.0,0.0,0.0,65371.59,167516.99,0.0,65465.8,0.0,0.0,0.0,65465.8,0.0,0.0,0.0,69055.15,0.0,69055.15,44895344.7,915791.44,3030243.59,812547.59,89194.53,788435.75,33500907.76,2302652.46,626560.86,0.0,571748279.72,0.0,0.0,0,0
2015-05-07,44247187.48,23731342.51,22947889.81,4819913.93,3819910.86,7257888.0,6873556.35,138645.77,38214.9,219638.47,563814.23,0.0,0.0,0.0,86583.52,121629.23,0.0,28.46,2.0,0.0,0.0,26.46,0.0,0.0,0.0,20515816.51,19854296.76,661519.75,9716468.91,39120.78,2147648.58,0.0,185174.64,3547418.99,3455183.13,330069.9,2081.8,9771.09,606278998.29,0.0,0.0,0,0
2015-05-08,20220473.77,20081516.23,18891787.3,6211154.02,3458947.3,7163974.78,1716647.03,278644.54,60069.47,3633602.17,422518.76,0.0,0.0,157.0,58430.92,82366.54,0.0,966.17,0.0,0.0,0.0,966.17,0.0,0.0,0.0,137991.37,0.0,137991.37,19461877.25,19568.98,8727439.25,0.0,208499.01,699276.76,1604665.59,1455048.56,3846812.61,34174.49,607038069.53,0.0,0.0,0,0
2015-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607038069.53,0.0,0.0,1,1
2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607038069.53,0.0,0.0,1,0
2015-05-11,25322655.42,25229959.4,23305225.51,4624258.94,1576704.9,11631310.29,5054563.91,341004.81,75030.66,4977614.4,1866759.49,0.0,0.0,5531.41,101043.77,331074.7,1171840.0,-266.58,-266.58,0.0,0.0,0.0,0.0,0.0,0.0,92962.6,0.0,92962.6,157054624.78,51819.38,3960562.36,0.0,23780.77,135538734.95,1274921.2,1137659.77,10146136.35,1370.0,475307966.97,0.0,0.0,0,0
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475307966.97,0.0,0.0,0,1
2015-05-13,34689543.63,34494889.05,33060264.94,5545362.73,12868001.05,12801831.63,1367117.83,381191.07,96760.63,4819849.08,1375981.03,9239.22,0.0,0.0,372821.13,617156.58,112634.0,10181.79,10090.5,0.0,0.0,91.29,67238.0,67238.0,0.0,117754.79,0.0,117754.79,25944949.6,10506.03,2176405.71,4129812.68,41330.35,2414895.76,1028708.19,3153608.88,0.0,8228476.0,484052869.16,0.0,0.0,0,0
2015-05-14,71090588.85,56604745.18,55818914.52,4733622.69,22479990.5,22464041.72,5752620.06,330947.39,57692.16,613498.85,619820.81,0.0,3503.0,0.0,125941.71,196361.08,0.0,219297.1,218884.41,0.0,0.0,412.69,0.0,0.0,0.0,14266546.57,14104549.4,161997.17,11591096.9,3398.26,4368570.77,0.0,53437.48,2785942.27,396624.89,3164399.82,233161.69,138072.72,543552502.79,0.0,0.0,0,0
2015-05-15,135477786.81,134530212.79,132808814.13,10732221.74,49650225.27,59253643.67,12932952.68,140551.79,79028.41,5778236.2,1565743.46,197045.21,0.0,0.0,113288.65,337273.15,33600.0,3819.89,1.0,0.0,0.0,3818.89,0.0,0.0,0.0,943754.13,0.0,943754.13,23362669.82,37115.94,3838653.86,3377172.9,533496.08,178820.19,5896923.52,3339264.82,523845.4,14796.11,655667999.78,0.0,0.0,0,0
2015-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655667999.78,0.0,0.0,1,0
